 -------  Norm of dcc matrices : Spins =            1  -------
           k-point           ik_co    c   dist    |dcc|^2      
---------------------------------------------------------------
 (  0.250 ,  0.250 ,  0.250 )    3    1  0.255   0.934298
 (  0.250 ,  0.250 ,  0.250 )    3    2  0.255   0.813253
 (  0.250 ,  0.250 ,  0.250 )    3    3  0.255   0.813253
 (  0.250 ,  0.250 ,  0.250 )    3    4  0.255   0.218793
 (  0.250 ,  0.250 , -0.250 )    2    1  0.255   0.954000
 (  0.250 ,  0.250 , -0.250 )    2    2  0.255   0.229012
 (  0.250 ,  0.250 , -0.250 )    2    3  0.255   0.492738
 (  0.250 ,  0.250 , -0.250 )    2    4  0.255   0.802945
 (  0.250 , -0.250 ,  0.250 )    7    1  0.255   0.943203
 (  0.250 , -0.250 ,  0.250 )    7    2  0.255   0.623450
 (  0.250 , -0.250 ,  0.250 )    7    3  0.255   0.398710
 (  0.250 , -0.250 ,  0.250 )    7    4  0.255   0.474437
 (  0.250 , -0.250 , -0.250 )    6    1  0.255   0.943203
 (  0.250 , -0.250 , -0.250 )    6    2  0.255   0.623450
 (  0.250 , -0.250 , -0.250 )    6    3  0.255   0.398710
 (  0.250 , -0.250 , -0.250 )    6    4  0.255   0.474437
 ( -0.250 ,  0.250 ,  0.250 )    4    1  0.255   0.954000
 ( -0.250 ,  0.250 ,  0.250 )    4    2  0.255   0.229012
 ( -0.250 ,  0.250 ,  0.250 )    4    3  0.255   0.492738
 ( -0.250 ,  0.250 ,  0.250 )    4    4  0.255   0.802945
 ( -0.250 ,  0.250 , -0.250 )    7    1  0.255   0.943203
 ( -0.250 ,  0.250 , -0.250 )    7    2  0.255   0.623450
 ( -0.250 ,  0.250 , -0.250 )    7    3  0.255   0.398710
 ( -0.250 ,  0.250 , -0.250 )    7    4  0.255   0.474437
 ( -0.250 , -0.250 ,  0.250 )    2    1  0.255   0.954000
 ( -0.250 , -0.250 ,  0.250 )    2    2  0.255   0.229012
 ( -0.250 , -0.250 ,  0.250 )    2    3  0.255   0.492738
 ( -0.250 , -0.250 ,  0.250 )    2    4  0.255   0.802945
 ( -0.250 , -0.250 , -0.250 )    1    1  0.255   0.807035
 ( -0.250 , -0.250 , -0.250 )    1    2  0.255   0.729356
 ( -0.250 , -0.250 , -0.250 )    1    3  0.255   0.729356
 ( -0.250 , -0.250 , -0.250 )    1    4  0.255   0.397705
