 -------  Norm of dcc matrices : Spins =            1  -------
           k-point           ik_co    c   dist    |dcc|^2      
---------------------------------------------------------------
 (  0.250 ,  0.250 ,  0.250 )    3    1  0.255   0.936709
 (  0.250 ,  0.250 ,  0.250 )    3    2  0.255   0.808233
 (  0.250 ,  0.250 ,  0.250 )    3    3  0.255   0.808233
 (  0.250 ,  0.250 ,  0.250 )    3    4  0.255   0.198237
 (  0.250 ,  0.250 , -0.250 )    2    1  0.255   0.960057
 (  0.250 ,  0.250 , -0.250 )    2    2  0.255   0.250483
 (  0.250 ,  0.250 , -0.250 )    2    3  0.255   0.510634
 (  0.250 ,  0.250 , -0.250 )    2    4  0.255   0.793776
 (  0.250 , -0.250 ,  0.250 )    7    1  0.255   0.940432
 (  0.250 , -0.250 ,  0.250 )    7    2  0.255   0.595495
 (  0.250 , -0.250 ,  0.250 )    7    3  0.255   0.507417
 (  0.250 , -0.250 ,  0.250 )    7    4  0.255   0.540088
 (  0.250 , -0.250 , -0.250 )    4    1  0.255   0.960057
 (  0.250 , -0.250 , -0.250 )    4    2  0.255   0.250483
 (  0.250 , -0.250 , -0.250 )    4    3  0.255   0.510634
 (  0.250 , -0.250 , -0.250 )    4    4  0.255   0.793776
 ( -0.250 ,  0.250 ,  0.250 )    4    1  0.255   0.960057
 ( -0.250 ,  0.250 ,  0.250 )    4    2  0.255   0.250483
 ( -0.250 ,  0.250 ,  0.250 )    4    3  0.255   0.510634
 ( -0.250 ,  0.250 ,  0.250 )    4    4  0.255   0.793776
 ( -0.250 ,  0.250 , -0.250 )    5    1  0.255   0.960057
 ( -0.250 ,  0.250 , -0.250 )    5    2  0.255   0.250483
 ( -0.250 ,  0.250 , -0.250 )    5    3  0.255   0.510634
 ( -0.250 ,  0.250 , -0.250 )    5    4  0.255   0.793776
 ( -0.250 , -0.250 ,  0.250 )    2    1  0.255   0.960057
 ( -0.250 , -0.250 ,  0.250 )    2    2  0.255   0.250483
 ( -0.250 , -0.250 ,  0.250 )    2    3  0.255   0.510634
 ( -0.250 , -0.250 ,  0.250 )    2    4  0.255   0.793776
 ( -0.250 , -0.250 , -0.250 )    1    1  0.255   0.826842
 ( -0.250 , -0.250 , -0.250 )    1    2  0.255   0.742891
 ( -0.250 , -0.250 , -0.250 )    1    3  0.255   0.742891
 ( -0.250 , -0.250 , -0.250 )    1    4  0.255   0.357494
