 -------  Norm of dvv matrices : Spins =            1  -------
           k-point           ik_co    v   dist    |dvv|^2      
---------------------------------------------------------------
 (  0.000 ,  0.000 ,  0.000 )    1    1  0.000   0.999994
 (  0.000 ,  0.000 ,  0.000 )    1    2  0.000   0.999994
 (  0.000 ,  0.000 ,  0.000 )    1    3  0.000   0.999441
 (  0.000 ,  0.000 ,  0.000 )    1    4  0.000   1.000000
 (  0.000 ,  0.000 ,  0.250 )    2    1  0.255   0.950574
 (  0.000 ,  0.000 ,  0.250 )    2    2  0.255   0.949862
 (  0.000 ,  0.000 ,  0.250 )    2    3  0.255   0.967650
 (  0.000 ,  0.000 ,  0.250 )    2    4  0.255   0.991426
 (  0.000 ,  0.000 ,  0.500 )    2    1  0.000   0.999994
 (  0.000 ,  0.000 ,  0.500 )    2    2  0.000   0.999934
 (  0.000 ,  0.000 ,  0.500 )    2    3  0.000   1.000000
 (  0.000 ,  0.000 ,  0.500 )    2    4  0.000   1.000000
 (  0.000 ,  0.000 , -0.250 )    2    1  0.255   0.950907
 (  0.000 ,  0.000 , -0.250 )    2    2  0.255   0.950108
 (  0.000 ,  0.000 , -0.250 )    2    3  0.255   0.967878
 (  0.000 ,  0.000 , -0.250 )    2    4  0.255   0.991466
 (  0.000 ,  0.250 ,  0.000 )    1    1  0.255   0.827556
 (  0.000 ,  0.250 ,  0.000 )    1    2  0.255   0.826540
 (  0.000 ,  0.250 ,  0.000 )    1    3  0.255   0.540543
 (  0.000 ,  0.250 ,  0.000 )    1    4  0.255   0.991555
 (  0.000 ,  0.250 ,  0.250 )    6    1  0.294   0.972485
 (  0.000 ,  0.250 ,  0.250 )    6    2  0.294   0.972472
 (  0.000 ,  0.250 ,  0.250 )    6    3  0.294   0.889705
 (  0.000 ,  0.250 ,  0.250 )    6    4  0.294   0.975654
 (  0.000 ,  0.250 ,  0.500 )    2    1  0.255   0.809672
 (  0.000 ,  0.250 ,  0.500 )    2    2  0.255   0.657913
 (  0.000 ,  0.250 ,  0.500 )    2    3  0.255   0.931403
 (  0.000 ,  0.250 ,  0.500 )    2    4  0.255   0.991765
 (  0.000 ,  0.250 , -0.250 )    2    1  0.294   0.835196
 (  0.000 ,  0.250 , -0.250 )    2    2  0.294   0.695250
 (  0.000 ,  0.250 , -0.250 )    2    3  0.294   0.861777
 (  0.000 ,  0.250 , -0.250 )    2    4  0.294   0.988869
 (  0.000 ,  0.500 ,  0.000 )    5    1  0.000   0.999994
 (  0.000 ,  0.500 ,  0.000 )    5    2  0.000   0.999934
 (  0.000 ,  0.500 ,  0.000 )    5    3  0.000   1.000000
