 -------  Norm of dvv matrices : Spins =            1  -------
           k-point           ik_co    v   dist    |dvv|^2      
---------------------------------------------------------------
 (  0.000 ,  0.000 ,  0.000 )    1    1  0.000   0.999992
 (  0.000 ,  0.000 ,  0.000 )    1    2  0.000   0.999992
 (  0.000 ,  0.000 ,  0.000 )    1    3  0.000   0.999088
 (  0.000 ,  0.000 ,  0.000 )    1    4  0.000   1.000000
 (  0.000 ,  0.000 ,  0.250 )    2    1  0.255   0.956713
 (  0.000 ,  0.000 ,  0.250 )    2    2  0.255   0.956028
 (  0.000 ,  0.000 ,  0.250 )    2    3  0.255   0.975659
 (  0.000 ,  0.000 ,  0.250 )    2    4  0.255   0.990515
 (  0.000 ,  0.000 , -0.500 )    2    1  0.000   0.999994
 (  0.000 ,  0.000 , -0.500 )    2    2  0.000   0.999947
 (  0.000 ,  0.000 , -0.500 )    2    3  0.000   1.000000
 (  0.000 ,  0.000 , -0.500 )    2    4  0.000   1.000000
 (  0.000 ,  0.000 , -0.250 )    1    1  0.255   0.800706
 (  0.000 ,  0.000 , -0.250 )    1    2  0.255   0.799177
 (  0.000 ,  0.000 , -0.250 )    1    3  0.255   0.528556
 (  0.000 ,  0.000 , -0.250 )    1    4  0.255   0.991146
 (  0.000 ,  0.250 ,  0.000 )    1    1  0.255   0.801159
 (  0.000 ,  0.250 ,  0.000 )    1    2  0.255   0.799696
 (  0.000 ,  0.250 ,  0.000 )    1    3  0.255   0.528810
 (  0.000 ,  0.250 ,  0.000 )    1    4  0.255   0.991220
 (  0.000 ,  0.250 ,  0.250 )    1    1  0.294   0.639442
 (  0.000 ,  0.250 ,  0.250 )    1    2  0.294   0.639436
 (  0.000 ,  0.250 ,  0.250 )    1    3  0.294   0.555240
 (  0.000 ,  0.250 ,  0.250 )    1    4  0.294   0.990998
 (  0.000 ,  0.250 ,  0.500 )    2    1  0.255   0.805521
 (  0.000 ,  0.250 ,  0.500 )    2    2  0.255   0.654746
 (  0.000 ,  0.250 ,  0.500 )    2    3  0.255   0.938646
 (  0.000 ,  0.250 ,  0.500 )    2    4  0.255   0.991044
 (  0.000 ,  0.250 , -0.250 )    5    1  0.294   0.814235
 (  0.000 ,  0.250 , -0.250 )    5    2  0.294   0.709069
 (  0.000 ,  0.250 , -0.250 )    5    3  0.294   0.863398
 (  0.000 ,  0.250 , -0.250 )    5    4  0.294   0.987938
 (  0.000 , -0.500 ,  0.000 )    5    1  0.000   0.999994
 (  0.000 , -0.500 ,  0.000 )    5    2  0.000   0.999947
 (  0.000 , -0.500 ,  0.000 )    5    3  0.000   1.000000
 (  0.000 , -0.500 ,  0.000 )    5    4  0.000   1.000000
 (  0.000 ,  0.500 ,  0.250 )    5    1  0.255   0.805521
 (  0.000 ,  0.500 ,  0.250 )    5    2  0.255   0.654746
 (  0.000 ,  0.500 ,  0.250 )    5    3  0.255   0.938646
 (  0.000 ,  0.500 ,  0.250 )    5    4  0.255   0.991044
 (  0.000 , -0.500 , -0.500 )    6    1  0.000   1.000000
 (  0.000 , -0.500 , -0.500 )    6    2  0.000   0.999986
 (  0.000 , -0.500 , -0.500 )    6    3  0.000   1.000000
 (  0.000 , -0.500 , -0.500 )    6    4  0.000   1.000000
 (  0.000 , -0.500 , -0.250 )    5    1  0.255   0.804887
 (  0.000 , -0.500 , -0.250 )    5    2  0.255   0.654702
 (  0.000 , -0.500 , -0.250 )    5    3  0.255   0.938043
 (  0.000 , -0.500 , -0.250 )    5    4  0.255   0.990928
 (  0.000 , -0.250 ,  0.000 )    1    1  0.255   0.800706
 (  0.000 , -0.250 ,  0.000 )    1    2  0.255   0.799177
 (  0.000 , -0.250 ,  0.000 )    1    3  0.255   0.528556
 (  0.000 , -0.250 ,  0.000 )    1    4  0.255   0.991146
 (  0.000 , -0.250 ,  0.250 )    2    1  0.294   0.814235
 (  0.000 , -0.250 ,  0.250 )    2    2  0.294   0.709069
 (  0.000 , -0.250 ,  0.250 )    2    3  0.294   0.863398
 (  0.000 , -0.250 ,  0.250 )    2    4  0.294   0.987938
 (  0.000 , -0.250 , -0.500 )    2    1  0.255   0.804887
 (  0.000 , -0.250 , -0.500 )    2    2  0.255   0.654702
 (  0.000 , -0.250 , -0.500 )    2    3  0.255   0.938043
 (  0.000 , -0.250 , -0.500 )    2    4  0.255   0.990928
 (  0.000 , -0.250 , -0.250 )    6    1  0.294   0.968453
